HET Code,Smiles,Molecular Weight
G82,CCOC(=O)CCC(CC1CCNC1=O)NC(=O)C(Cc2ccccc2)NC(=O)C(CCC(=O)OC(C)(C)C)NC(=O)OCc3ccccc3,694.8143
G83,CCOC(=O)CCC(CC1CCNC1=O)NC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)OC(C)(C)C)NC(=O)OCc3ccccc3,680.78772
G84,CCOC(=O)CCC(CC1CCNC1=O)NC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)OCC3c4ccccc4c5ccccc35)C(C)OC(C)(C)C,754.91086
G85,CCOC(=O)CCC(CC1CCNC1=O)NC(=O)C(Cc2ccccc2)NC(=O)C(COC(C)(C)C)NC(=O)OCc3ccccc3,652.77762
G86,CCOC(=O)CCC(CC1CCNC1=O)NC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)OC(C)(C)C)C(C)OC(C)(C)C,632.78798
GAC,CC1OC(OC2C(O)C(O)C(OC3C(O)C(O)C(O)OC3CO)OC2CO)C(O)C(O)C1NC4CC(CO)C(O)C(O)C4O,647.6207
GAH,NC(=N)NCCCCC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C2CCN2C(=O)C(CC3CCCCC3)NC(=O)C4CCC(CNC(=N)N)CC4)C(=O)N,767.96104
GBX,NC(CCC(=O)NC(CSC1C(O)C(=O)C(=O)c2cc3ccc4cccc5ccc(c12)c3c45)C(=O)NCC(=O)O)C(=O)O,605.61508
GCG,NC(CCC(=O)NC(CS)C(=O)NCC(=O)NCCCCNCCCNC(=O)CNC(=O)C(CS)NC(=O)CCC(N)C(=O)O)C(=O)O,723.86226
GCY,CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCCCCC,812.25392
GDC,NC1=Nc2c(ncn2C3OC(COP(=O)(O)OP(=O)(O)OC4OC(CO)C(O)C(O)C4O)C(O)C3O)C(=O)N1,605.34112
GDD,NC1=Nc2c(ncn2C3OC(COP(=O)(O)OP(=O)(O)OC4OC(CO)C(O)C(O)C4O)C(O)C3O)C(=O)N1,605.34112
GDG,NC1=NC(=O)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)OC4OC(CO)C(O)C(O)C4O)C(O)C3O)c2N1,605.34112
GDS,NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,612.63108
GDX,NC1=Nc2c(ncn2C3OC(COP(=O)(O)OP(=O)(O)OC4OC(C(O)C(O)C4O)C(=O)O)C(O)C3O)C(=O)N1,619.32464
GG4,CCCC(NC(=O)C1CC2CCCCC2N1C(=O)C(NC(=O)C(NC(=O)C3C=C(C=N3)[N+](=O)[O-])C4CCCCC4)C(C)(C)C)C(O)C(=O)NC5CC5,727.89058
GGD,CCCCCCCC\C=C\CCCCCCCCC(=O)OC(COC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O)COC(=O)CCCCCCC\C=C\CCCCCCCC,959.29376
GGM,CNc1ccccc1C(=O)OC2C(O)C(OC2COP(=O)(O)OP(=O)(O)NP(=O)(O)O)n3cnc4C(=O)NC(=Nc34)N,655.34294
GGP,Oc1cc(cc(O)c1O)C(=O)OCC2OC(OC(=O)c3cc(O)c(O)c(O)c3)C(OC(=O)c4cc(O)c(O)c(O)c4)C(OC(=O)c5cc(O)c(O)c(O)c5)C2OC(=O)c6cc(O)c(O)c(O)c6,940.67718
GGT,COC(OC)C12OC3C(O1)C(OC4CC(O)C(O)(C(C)O4)C(=O)C)(Oc5c3c(C)cc6c(OC)c7C(CC(O)C(=O)c7c(O)c56)OC8CC(C)(O)C(OC(=O)C)C(C)O8)C29CO9,876.85028
GGV,COC(=O)NC(C(=O)NC(CC(O)C(Cc1ccccc1)NC(=O)C(N2C=CN(Cc3cccc(n3)C(C)(C)O)C2=O)C(C)(C)C)Cc4ccc(cc4)c5ccccn5)C(C)(C)C,862.06722
GGW,COC(=O)NC(C(=O)NC(CC(O)C(Cc1ccccc1)NC(=O)C(NC(=O)OC)C(C)(C)C)Cc2ccc(cc2)c3ccccn3)C(C)(C)C,703.86742
GGX,COC(=O)NC(C(=O)NC(CC(O)C(Cc1ccccc1)NC(=O)C(N2C=CN(Cc3cccc(C)n3)C2=O)C(C)(C)C)Cc4ccc(cc4)c5ccccn5)C(C)(C)C,818.01466
GIX,CC1=C(CCC(=O)O)C2=CC3=[N+]4C(=Cc5c(C=C)c(C)c6C=C7C(=C(C)C8=[N+]7[Ga+3]4(N2C1=C8)n56)C=C)C(=C3CCC(=O)O)C,630.36528
GKD,NC1=Nc2c(ncn2C3OC(COP(=O)(O)OP(=O)(O)OC4OC(CO)C(=O)C(O)C4O)C(O)C3O)C(=O)N1,603.32524
GKE,NC1=Nc2c(ncn2C3OC(COP(=O)(O)OP(=O)(O)OC4OC(CO)C(O)C(O)C4O)C(O)C3O)C(=O)N1,605.34112
GM2,CCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCCCC,744.1369
GM3,CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCCCCC,842.32296
GMK,COc1cccc(c1)C(=O)NC2C(O)C(CO)OC(SC3OC(CO)C(O)C(NC(=O)c4cccc(OC)c4)C3OS(=O)(=O)O)C2O,704.71984
GMM,CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCCC(O)C(CCCCCCCC)C(=O)OCC1OC(O)C(O)C(O)C1O,1047.70184
GP3,NC1=Nc2c(ncn2C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)OCC4OC(C(O)C4O)n5cnc6C(=O)NC(=Nc56)N)C(O)C3O)C(=O)N1,788.40586
GP5,NC1=Nc2c(ncn2C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC4OC(C(O)C4O)n5cnc6C(=O)NC(=Nc56)N)C(O)C3O)C(=O)N1,948.36566
GP7,CCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCC\C=C\C\C=C\CCC,673.90078
GPG,NC1=Nc2c(ncn2C3OC(COP(=O)(O)OC4C(O)C(CO)OC4n5cnc6C(=O)NC(=Nc56)N)C(O)C3O)C(=O)N1,628.44606
GQ4,OCC1OC(OCC2OC(OCC3OC(OCC4OC(O)C(O)C(O)C4OS(=O)(=O)O)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,746.64088
GR4,CC(=CC(=O)CC(C=O)C1C(O)CC2(CO)C3=CCC4C(C)(CCC(OC(=O)C)C4(C)C(=O)OC5OC(CO)C(O)C(O)C5O)C3CC(O)C12C)C,736.84284
GRA,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(C(O)C1OP(=O)(O)O)n2cnc3c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)CCCC(=O)O,881.63346
GRP,CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(C(O)C2O)n3cnc4C(=O)NC(=Nc34)N)C(O)CC1\N=C/c5c(O)c(C)ncc5COP(=O)(O)O,801.48414
GSL,CCCCCCCCCCCCCCCC(O)C(COC1OC(C(O)C(O)C1O)C(=O)O)NC(=O)CCCCCCCCCCCCC,687.98752
GT6,CCC(NC(=O)C(C)NC)C(=O)N1CC(O)CC1Cc2c([nH]c3cc(F)ccc23)c4[nH]c5cc(F)ccc5c4CC6CC(O)CN6C(=O)C(CC)NC(=O)C(C)NC,806.94085
GTA,C[n+]1cn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)OCC3OC(C(O)C3O)n4cnc5c(N)ncnc45)C(O)C2O)c6N=C(N)NC(=O)c16,787.44098
GTG,C[n+]1cn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)OCC3OC(C(O)C3O)n4cnc5C(=O)NC(=Nc45)N)C(O)C2O)c6N=C(N)NC(=O)c16,803.44038
GUI,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)N4CCC(CC4)N5CCN(C)CC5,614.2017
GW8,CN(c1ccc(NC(=O)Nc2cccc(c2)C(=O)N3CCN(C)CC3)cc1)c4ccnc(Nc5ccc(CS(=O)(=O)C)cc5)n4,628.74444
GYT,CC(=O)NC1C(O)C(O)C(CO)OC1OC(=O)NCCCOCCOCCOCCCNC(=O)OC2OC(CO)C(O)C(O)C2NC(=O)C,714.7132
G64,COc1ccc(cc1)S(=O)(=O)N(CC(C)C)CC(O)C(Cc2ccccc2)NC(=O)c3cc(C)cc(c3)C(=O)N(C)Cc4nc(C)oc4C,690.84874
G61,COc1ccc(cc1)S(=O)(=O)N(CC(C)C)CC(O)C(Cc2cccc(c2)c3cc(OC)cc(OC)c3)NC(=O)OC(C)(C)C,642.80264
G0W,CC[N+](CC)(CCCCCN1C(=CC(=O)N(CCCCC[N+](CC)(CC)Cc2ccccc2[N+](=O)[O-])C1=O)C)Cc3ccccc3[N+](=O)[O-],680.87714
GV0,CN1CCN(CC1)C2CCN(CC2)C(=O)Nc3cc(Oc4ccc(NC(=O)C5(CC5)C(=O)Nc6ccc(F)cc6)c(F)c4)ccn3,633.68819
G43,COc1ccc(cc1)S(=O)(=O)N(CC(C)C)CC(O)C(Cc2ccc(OC)c(Cl)c2)NC(=O)OC3COC4OCCC34,627.14596
G53,COC(=O)c1coc(n1)c2ccc(cc2)S(=O)(=O)N(CC(C)C)CC(O)C(Cc3ccccc3)NC(=O)OC4COC5OCCC45,657.73116
GR5,CC(C)CN(CC(O)C(Cc1cc(F)cc(F)c1)NC(=O)OC2CC3COC4OCCC2C34)S(=O)(=O)c5ccc6nc(NC7CC7)sc6c5,720.84669
GR8,CC(C)CN(CC(O)C(Cc1cc(F)cc(F)c1)NC(=O)OC2CC3COC4OCCC2C34)S(=O)(=O)c5ccc6nc(NC7CC7)sc6c5,720.84669
G67,CSC1(CCN(CC(=O)N2CCC(=CC2)c3ccc(cc3)c4ncn(C)n4)C1)C(=O)Nc5ccc6[nH]nc(c7ccc(OC(C)C)nc7)c6c5,691.84494
GHJ,CSCC(NC(=O)C1NOC2OCCC12)C(=O)NC(CC(C)C)C(O)CC(C)C(=O)NC(C(C)C)C(=O)NCC(C)C,615.82542
GYD,NC(CCCNC(=N)N)C(=O)NCCCNCCCNCCCCCNC(=O)C(CC(=O)N)NC(=O)Cc1ccc(O)cc1O,636.78658
G4F,NC1=Nc2c(ncn2C3OC(COP(=O)(O)OP(=O)(O)OC4OC(CO)C(F)C(O)C4O)C(O)C3O)C(=O)N1,607.33219
GA5,COc1ccc(cc1)S(=O)(=O)N(CC(C)C)CC(O)C(Cc2ccccc2)NC(=O)c3ccc4C(O)CCC(NC(=O)OC(C)(C)C)c4c3,695.86526
GA8,COc1ccc(cc1)S(=O)(=O)N(CC(C)C)CC(O)C(Cc2ccccc2)NC(=O)c3ccc4SCCC(NC(=O)OC(C)(C)C)c4c3,697.90428
G4H,CCC(=O)Nc1ccc2N(C)C(=O)N(C3CCN(Cc4ccc(cc4)c5nc6C=CNC(=O)c6cc5c7ccccc7)CC3)c2c1,612.72014
G4T,CCC(=O)Nc1cc(NC(=O)NC2CCN(Cc3ccc(cc3)c4nc5C=CNC(=O)c5cc4c6ccccc6)CC2)ccc1Cl,635.1545
GBW,COc1cc(cc(OC)c1CN2CCN(CCOCCOCC(=O)NC(C(=O)N3CC(O)CC3C(=O)NCc4ccc(cc4)c5scnc5C)C(C)(C)C)CC2)C6=CN(C)C(=O)c7cnccc67,953.15636
GMQ,CN1N=C(C=C(Nc2ccc(cn2)C(=O)N3CCOCC3)C1=O)c4cccc(N5N=Cc6cc(cc(F)c6C5=O)C(C)(C)C)c4CO,639.67606
GMW,CN1C2=C(C=C(Nc3ccc(cn3)C(=O)N4CCOCC4)C1=O)c5cccc(N6N=Cc7cc(cc(F)c7C6=O)C(C)(C)C)c5CC(O)C2,664.72528
GQH,CC(C)CC(NC(=O)C(Cc1ccccc1)N=[N+]=[N-])C(=O)NC(C)C(=O)NC(CCS(=O)(=O)C)Cc2ccc(CN)cc2,613.77132
GQT,CC(C)CC(NC(=O)C(Cc1ccccc1)N=[N+]=[N-])C(=O)NC(CO)C(=O)NC(CCS(=O)(=O)C)Cc2ccc(CN)cc2,629.77072
GRW,CC(C)CC(NC(=O)C(Cc1ccccc1)N=[N+]=[N-])C(=O)NC(C(C)O)C(=O)NC(CCS(=O)(=O)C)Cc2ccc(CN)cc2,643.7973
GT8,COc1ccc(CC(NC(=O)C(C)NC(=O)CN2CCOCC2)C(=O)NC(CCC3CCCCC3)C(O)C(C)(C)O)cc1,604.77788
GTW,CC(C)CC(NC(=O)c1cnc(C)s1)C(=O)NC(CC2CCCCC2)C(=O)NC(CCS(=O)(=O)C)Cc3ccc(CN)cc3,647.89196
GVW,COc1ccc(CC(NC(=O)C(C)NC(=O)CN2CCOCC2)C(=O)NC(CC3CCC4CCCCC4C3)C(O)C(C)(C)O)cc1,644.84174
GVZ,COc1ccc(CC(NC(=O)C(C)NC(=O)CN2CCOCC2)C(=O)NC(CC3CCCC4CCCCC34)C(O)C(C)(C)O)cc1,644.84174
GW2,COc1ccc(CC(NC(=O)C(C)NC(=O)CN2CCOCC2)C(=O)NC(CC3CCCC4CCCCC34)C(O)C(C)CO)cc1,644.84174
GWK,COc1ccc(CC(NC(=O)C(C)NC(=O)CN2CCOCC2)C(=O)NC(CC3CCC(C)CC3)C(O)C(C)(C)O)cc1,604.77788
GWT,COc1ccc(CC(NC(=O)C(C)NC(=O)C[NH+]2CCOCC2)C(=O)NC(CC3CCC(CC3)C4CCCCC4)C(O)C(C)(C)O)cc1,673.90284
GWZ,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)C(CCc2ccccc2)NC(=O)CN3CCOCC3)C(O)C(C)(C)O,723.94164
GUH,O[Mo]12(O)(O)O[Mo]3(O)(O)(O)(O)[O+]1[Mo]456(O)[O+]2[Mo](O)(O)(O)(O)[O+]4[Mo](O)(O)(O)(O)[O+]5[Mo](O)(O)(O)(O)[O+]36,1011.7832
K19,CCC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC2COC3OCCC23)S(=O)(=O)c4ccc5ncsc5c4,603.74998
K2E,CCC(CC)CN(CC(O)C(Cc1ccccc1)NC(=O)OC2COC3OCCC23)S(=O)(=O)c4ccc5OCOc5c4,604.7116
K53,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C2CN(C(=O)O2)c3ccccc3O)S(=O)(=O)c4ccc5OCOc5c4,625.6893
K54,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C2CN(C(=O)O2)c3ccccc3C(F)(F)F)S(=O)(=O)c4ccc5ncsc5c4,690.75283
K60,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C2CN(C(=O)O2)c3cccc(c3)C(F)(F)F)S(=O)(=O)c4ccc5OCOc5c4,677.68787
K62,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C2CN(C(=O)O2)c3cccc(c3)C(=O)C)S(=O)(=O)c4ccc5OCOc5c4,651.72658
K8X,Ic1c(I)c(I)c2[nH]cnc2c1I,621.72206
K95,CSCC(NC(=O)Cc1ccccc1)C(=O)NC(Cc2ccccc2)C(O)C(=O)N3CSC(C)(C)C3C(=O)NC4C(O)Cc5ccccc45,704.89846
KAR,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C2)(C(=O)OC)c5cc6c(cc5OC)N(C)C7C8(CC9(CC)C=CCN%10CCC67C9%10)OC(=O)N(CCCl)C8=O)C1,826.41914
KD1,NC1C(O)OC(COC2(CC(OC3(CC(O)C(O)C(O3)C(O)COC4(CC(O)C(O)C(O4)C(O)CO)C(=O)O)C(=O)O)C(O)C(O2)C(O)CO)C(=O)O)C(OP(=O)(O)O)C1O,919.68106
KGQ,CCOP(=O)(COc1ccc(CC(NC(=O)OC2COC3OCCC23)C(O)CN(CC(C)C)S(=O)(=O)c4ccc(OC)cc4)cc1)OCC,728.78712
KNI,CSCC(NC(=O)COc1cccc2cnccc12)C(=O)NC(Cc3ccccc3)C(O)C(=O)N4CSCC4C(=O)NC(C)(C)C,667.83854
KT3,Nc1nc(N)c(CCCC(c2ccc(cc2)C(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)C(O)(O)C(F)(F)F)c(O)n1,803.69371
KT5,Nc1nc(N)c(CCCC(c2ccc(cc2)C(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(O)(O)C(F)(F)F)c(O)n1,1061.92167
KVI,CCCCC(CC(=O)C(CCCC)NC(=O)C(NC(=O)C(NC(=O)C)C(C)O)C(C)CC)C(=O)NC(CCC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)N,782.97084
KVS,CCCCC(CC(O)(O)C(CCCC)NC(=O)C(NC(=O)C(NC(=O)C)C(C)O)C(C)CC)C(=O)NC(CCC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)N,800.98612
KYS,Cl[Ru]123456(NCCN1S(=O)(=O)c7ccc(NC(=O)CCCCC8SCC9NC(=O)NC89)cc7)[CH]%10=[CH]2[CH]3=[CH]4[CH]5=[CH]6%10,654.18704
KP3,COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\Cn3cc(COCC4OC(C(O)C4O)n5cnc6c(N)ncnc56)nn3,608.60248
KNM,CC(C)CC(CCS(=O)(=O)C)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)CCCCCCNC(=O)CCCCCNC(=O)CCCCCNC(=O)CC12CC3CC(CC(C3)C1)C2,949.37658
KC1,CCC1=C(C)C2=[N]3C1=Cc4c(C)c5C(=O)C(C(=O)OC)C6=C7C(=C(C)C8=[N]7[Mg]3(N9C(=C8)C(=C(C=C)C9=C2)C)n4c56)\C=C\C(=O)O,610.9415
KTS,CCCOC1OC(C(O)CO)C(OC2OC(CO)C(O)C(OC3OC(C(O)CO)C(OC4OC(CO)C(O)C(O)C4O)C3O)C2O)C1O,708.65742
K87,COc1ccccc1Oc2c(NS(=O)(=O)c3ccc(cc3)C(C)(C)C)nc(nc2OCCC(=O)Nc4c(C)cccc4C)c5ncccn5,682.78852
KGN,OP(=O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O,660.03529
KC2,COC(=O)C1C(=O)c2c(C)c3C=C4C(=C(C)C5=[N]4[Mg]67N8C(=CC9=[N]6C(=C1c2n37)C(=C9C)\C=C\C(=O)O)C(=C(C=C)C8=C5)C)C=C,608.92562
KBY,COc1ccc(Sc2ccc(cc2C(=O)NC(CC(=O)NCC(=O)O)Cc3ccc(cc3)C(C)(C)C)S(=O)(=O)N(C)C(C)C)cc1,669.85112
KDJ,OP(=O)(O)OC1C(NC(=O)C(F)(F)P(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O,737.06813
KFV,CC(=[N+]([O-])[O-])C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(C(O)C1OP(=O)(O)O)n2cnc3c(N)ncnc23,867.587
KGA,CC(=[N+]([O-])[O-])C(=O)OCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(C(O)C1OP(=O)(O)O)n2cnc3c(N)ncnc23,851.5214
KGJ,CC(=[N+]([O-])[O-])C(=O)NCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(C(O)C1OP(=O)(O)O)n2cnc3c(N)ncnc23,850.53664
KGP,CC(C(=O)NCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(C(O)C1OP(=O)(O)O)n2cnc3c(N)ncnc23)S(=O)(=O)O,886.61022
KHY,COc1nc2ccc(cc2c(Cl)c1CN3CCC(CC3)C(F)(F)F)C(O)(c4ccnc(c4)C(F)(F)F)c5cnc(C)n5C,628.00834
KJP,CC1CN(C(=O)c2c(CCCOc3cc(C)c(Cl)c(C)c3)c4ccc(Cl)c(c5c(C)nn(C)c5C)c4n12)c6cn(C)c7ccc(cc67)C(=O)O,712.66406
KQD,O=C(NC1CC1c2ccccc2)C3CN(CC3C(=O)NC4CC4c5ccccc5)C(=O)c6ccc(cc6)C(=O)N7CC(C(C7)C(=O)NC8CC8c9ccccc9)C(=O)NC%10CC%10c%11ccccc%11,909.08044
KXM,Cc1cc2N(CCc3ccccc3)C4C(=O)NC(=O)N=C4N(CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC5OC(C(O)C5O)n6cnc7c(N)ncnc67)c2cc1C,891.71474
KXP,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(=O)CCC\C=C\C\C=C\C\C=C\C\C=C\CCCCC,1047.08768
K0W,OP(=O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)O)C1OP(=O)(O)O,819.99509
KDW,CC(=O)NCCNCc1cc(C)c(OCc2cccc(c2C)c3cccc(COc4cc(OCc5cncc(c5)C#N)c(CNCCNC(=O)C)cc4C)c3C)cc1OCc6cncc(c6)C#N,915.08832
KSB,N#Cc1ccc2nc3c4ccc[n+]5c4c6c(ccc[n+]6[Ru]578([n+]9ccnc%10ccc%11ncc[n+]7c%11c9%10)[n+]%12ccnc%13ccc%14ncc[n+]8c%14c%12%13)c3nc2c1,772.74114
O33,CSCC(NC(=O)COc1cccc2cnccc12)C(=O)NC(Cc3ccccc3)C(O)C(=O)N4CSC(C)(C)C4C(=O)NC5C(O)Cc6ccccc56,771.9446
O8H,Ic1ccc(cc1)S(=O)(=O)NCc2cn(CC(=O)N3CCC(CC3)c4onc(n4)c5cccs5)nn2,639.48905
OAD,CC(=O)OC1C(O)OC(COP(=O)(O)OP(=O)(O)OCC2OC(C(O)C2O)n3cnc4c(N)ncnc34)C1O,601.35242
OBV,CC1=C(CCC(=O)O)C2=Cc3c(CCC(=O)O)c(C)c4C=C5C(CCC(=O)O)C(C)(CC(=O)O)C6=[N+]5[Fe]7(N8C(=C6)C(CCC(=O)O)C(C)(CC(=O)O)C8=CC1=[N+]27)n34,828.64196
ODP,NC(=O)C1C=[N+](C=CC1=O)C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(C(OP(=O)(O)O)C3O)n4cnc5c(N)ncnc45)C(O)C2O,760.41234
OFH,CC(Oc1ccc(c(Cl)c1)S(=O)(=O)C2CC(N(C2)C(=O)C3(CC3)C(F)(F)F)C(=O)NC4(CC4)C=N)C(F)(F)F,603.96218
OHH,CN(C1CCN(CC1)C(=O)c2ccc3ccccc3c2)C(=O)c4cc5ccccc5cc4C(=O)C(c6cccc7ccccc67)P(=O)(O)O,670.68946
OIS,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(C(C)C)N2CCN(Cc3csc(C)n3)C2=O)S(=O)(=O)c4ccc(\C=N\O)cc4,698.89564
OMR,CCCCCCCCCCCCCC(=O)OC1C(O)OC(COP(=O)(O)OP(=O)(O)OCC2OC(C(O)C2O)n3cnc4c(N)ncnc34)C1O,769.67138
OKA,CC(CC(O)C1OC2CCC3(CCC(O3)\C=C\C(C)C4CC(=CC5(OC(CC(C)(O)C(=O)O)CCC5O)O4)C)OC2C(O)C1=C)C6OC7(CCCCO7)CCC6C,805.00292
ON0,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC4OC5COC(OC5C(O)C4N)c6ccccc6)C2O)C(N)C(O)C1O,703.73516
ONA,CNc1ccccc1C(=O)OC2C(O)C(OC2COP(=O)(O)OP(=O)(O)OP(=O)(O)O)n3cnc4c(N)ncnc34,640.3283
ONM,CNc1ccccc1C(=O)OC2C(O)C(OC2COP(=O)(O)OP(=O)(O)OP(=O)(O)O)n3cnc4C(=O)NC(=Nc34)N,656.3277
OOP,Cc1cc2NC3(C(CO)C(=C)CCOP(=O)(O)OP(=O)(O)O)C(=O)NC(=O)N=C3N(CC(O)C(O)C(O)COP(=O)(O)O)c2cc1C,732.46188
OPC,CCCCCCCCC\C=C/CCCCCCC(=O)OCC(C)(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCC\C=C\CCCCCCCCC,801.14794
OPT,NC(N)NCCCC(NC(=O)C(CSCc1ccccc1)NC(=O)Cc2ccc(cc2)c3ccccc3)C(=O)NC(Cc4ccc(O)cc4)C(=O)NCCc5ccccc5,830.0485
OSC,NC(=N)N1CC=C(CCNC(=O)C2CC3CCC(O)CC3N2C(=O)C(Cc4ccccc4)NC(=O)C(O)Cc5ccccc5)C1,616.75036
OSV,CC(C)Oc1ccc2N3C4=C5N(C=C(F)C=C5C6C(=O)NC(=O)C6=C4c2c1)[Ru]378(NC#S)S9CCS7CCS8CC9,707.88844
OTP,CC(=CCC\C(=C\CC\C(=C\CC\C(=C\CC\C(=C\CC\C(=C\CC\C(=C\CC\C(=C\COP(=O)(O)OP(=O)(O)O)\C)\C)\C)\C)\C)\C)\C)C,722.91124
OXK,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(C(O)C1OP(=O)(O)O)n2cnc3c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)C(=O)O,839.55372
OXN,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,646.84948
OZ2,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)CO)OC(=O)CCCC\C=C/CCCCCC,704.91152
ONX,CCCCCCCCCCCCCCCCCCCC(=O)NC(C)C(O)\C=C\CCCCCCCCCCCCCCC,606.06076
OL5,CC1O[Co]23([N]4=CC=CC=C4)[O]5[Co]67(O)(OC(CCNC(=O)CCCCC8SCC9NC(=O)NC89)O[Co]5%10(O)([N]%11=CC=CC=C%11)[O]6[Co](O)(O1)([O]2%10)[O]37)[N]%12=CC=CC=C%12,963.49262
OL3,CC1O[Co]23([N]4=CC=CC=C4)[O]5[Co]67(O)(OC(CCNC(=O)CCCCC8SCC9NC(=O)NC89)O[Co]5%10(O)([N]%11=CC=CC=C%11)[O]2[Co](O)(O1)([N]%12=CC=CC=C%12)([O]36)[O]7%10)[N]%13=CC=CC=C%13,1042.59252
OL4,O[Co]123(OC(CCNC(=O)CCCCC4SCC5NC(=O)NC45)O[Co]67(O)[O]1[Co]8(O)([N]9=CC=CC=C9)[O]2[Co](O)([N]%10=CC=CC=C%10)([O]36)[O]78)[N]%11=CC=CC=C%11,920.448
OZY,Cc1ncc(COP(=O)(O)O)c(CNCC2OC(OC3C(O)C(OC4C(O)C(N)CC(N)C4OC5OC(CN)C(O)C(O)C5N)OC3CO)C(N)C(O)C2O)c1O,845.7862
O21,COc1cc(OC)c(Cl)c(NC(=O)N(CCCN2CCN(C)CC2)c3cc(Nc4ccccc4NC(=O)C=C)ncn3)c1Cl,643.56404
O5A,OC(=O)C1CCC(CC1)C(=O)N2CCC(C2)(c3ccc(cc3)C(F)(C(F)(F)F)C(F)(F)F)S(=O)(=O)c4ccc(F)cc4,627.54333
